sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,built_year,has_individual_heating,has_central_heating,house_type_HouseType 1: Pisos,house_type_HouseType 2: Casa o chalet,house_type_HouseType 4: Dúplex,house_type_HouseType 5: Áticos
0.09322033898305085,0.1449814126394052,0.14285714285714285,0.0,0.7777777777777778,1587,0.07193158953722334,0.24561403508771928,0.0,1.0,True,False,False,False
0.046610169491525424,0.08550185873605948,0.0,0.0,0.2222222222222222,1122,0.039235412474849095,0.9239766081871345,1.0,0.0,False,False,False,False
0.05367231638418079,0.10037174721189591,0.07142857142857142,0.0,0.2222222222222222,862,0.024731723675385647,0.9181286549707602,1.0,0.0,True,False,False,False
0.059322033898305086,0.09107806691449814,0.14285714285714285,0.0,0.0,744,0.019114688128772636,0.672514619883041,1.0,0.0,True,False,False,False
0.346045197740113,0.42379182156133827,0.42857142857142855,0.3333333333333333,0.1111111111111111,2514,0.15325285043594902,0.6491228070175439,0.0,1.0,True,False,False,False
0.059322033898305086,0.09851301115241635,0.07142857142857142,0.0,0.4444444444444444,1275,0.04929577464788732,0.29239766081871343,1.0,0.0,True,False,False,False
0.07062146892655367,0.11895910780669144,0.21428571428571427,0.0,0.2222222222222222,1225,0.04594232059020791,0.7017543859649122,1.0,0.0,True,False,False,False
0.06779661016949153,0.10780669144981413,0.14285714285714285,0.16666666666666666,0.2222222222222222,1428,0.06019450033534541,0.672514619883041,1.0,0.0,True,False,False,False
0.13135593220338984,0.17100371747211895,0.21428571428571427,0.16666666666666666,0.7777777777777778,1920,0.09624413145539906,0.6140350877192983,0.0,1.0,True,False,False,False
0.06497175141242938,0.11524163568773234,0.21428571428571427,0.0,0.1111111111111111,508,0.009557344064386318,0.672514619883041,1.0,0.0,True,False,False,False
0.03954802259887006,0.07992565055762081,0.0,0.0,0.1111111111111111,705,0.017437961099932932,0.9239766081871345,1.0,0.0,False,False,False,False
0.08333333333333333,0.137546468401487,0.14285714285714285,0.0,0.5555555555555556,758,0.019785378940308518,0.672514619883041,1.0,0.0,True,False,False,False
0.059322033898305086,0.09107806691449814,0.21428571428571427,0.0,0.3333333333333333,638,0.014588028169014085,0.6491228070175439,1.0,0.0,False,False,True,False
0.192090395480226,0.19144981412639406,0.2857142857142857,0.16666666666666666,0.2222222222222222,2035,0.10462776659959759,0.7602339181286549,1.0,0.0,True,False,False,False
0.2655367231638418,0.27695167286245354,0.21428571428571427,0.3333333333333333,0.2222222222222222,-5161,0.2620724346076459,0.5847953216374269,0.0,1.0,True,False,False,False
0.3319209039548023,0.35687732342007433,0.2857142857142857,0.3333333333333333,0.5555555555555556,2512,0.1607981220657277,0.4093567251461988,1.0,0.0,False,False,False,True
0.19350282485875706,0.20817843866171004,0.35714285714285715,0.6666666666666666,0.2222222222222222,2510,0.15157612340710933,0.49122807017543857,0.0,1.0,True,False,False,False
0.09745762711864407,0.1524163568773234,0.21428571428571427,0.0,0.3333333333333333,1542,0.06857813547954393,0.5847953216374269,0.0,1.0,True,False,False,False
0.03954802259887006,0.08364312267657993,0.14285714285714285,0.0,0.0,702,0.01727028839704896,0.6900584795321637,1.0,0.0,True,False,False,False
0.1497175141242938,0.2174721189591078,0.21428571428571427,0.16666666666666666,0.5555555555555556,1370,0.056002682763246145,0.7543859649122807,1.0,0.0,True,False,False,False
0.08192090395480225,0.12639405204460966,0.21428571428571427,0.0,0.3333333333333333,1664,0.07763246143527834,0.6140350877192983,0.0,1.0,True,False,False,False
0.07909604519774012,0.12267657992565056,0.2857142857142857,0.0,0.4444444444444444,762,0.01995305164319249,0.6900584795321637,1.0,0.0,True,False,False,False
0.06073446327683616,0.10780669144981413,0.14285714285714285,0.0,0.4444444444444444,1335,0.053487592219986585,0.29239766081871343,1.0,0.0,True,False,False,False
0.3177966101694915,0.2955390334572491,0.21428571428571427,0.3333333333333333,0.3333333333333333,-8846,0.27816901408450706,0.7017543859649122,1.0,0.0,False,False,True,False
0.08615819209039548,0.1412639405204461,0.21428571428571427,0.0,0.1111111111111111,840,0.023641851106639838,0.7368421052631579,1.0,0.0,True,False,False,False
0.04943502824858757,0.08921933085501858,0.21428571428571427,0.0,0.3333333333333333,561,0.011569416498993963,0.6491228070175439,1.0,0.0,True,False,False,False
0.11299435028248588,0.16728624535315986,0.21428571428571427,0.16666666666666666,0.6666666666666666,1346,0.05432595573440644,0.8771929824561403,1.0,0.0,True,False,False,False
0.134180790960452,0.16356877323420074,0.2857142857142857,0.16666666666666666,0.0,1485,0.06438631790744467,0.8596491228070176,1.0,0.0,True,False,False,False
0.1172316384180791,0.16356877323420074,0.2857142857142857,0.16666666666666666,0.2222222222222222,1770,0.08534540576794097,0.5263157894736842,1.0,0.0,True,False,False,False
0.11581920903954802,0.17286245353159851,0.2857142857142857,0.16666666666666666,0.2222222222222222,1496,0.06522468142186452,0.6432748538011696,0.0,1.0,True,False,False,False
0.15677966101694915,0.17286245353159851,0.07142857142857142,0.16666666666666666,0.1111111111111111,1576,0.07109322602280349,0.7426900584795322,0.0,1.0,True,False,False,False
0.046610169491525424,0.07992565055762081,0.07142857142857142,0.0,0.4444444444444444,1262,0.04845741113346747,0.9239766081871345,0.0,1.0,True,False,False,False
0.07627118644067797,0.12453531598513011,0.21428571428571427,0.0,0.1111111111111111,816,0.022468142186452045,0.672514619883041,1.0,0.0,True,False,False,False
0.05367231638418079,0.07992565055762081,0.0,0.0,0.2222222222222222,662,0.015593561368209255,0.9181286549707602,1.0,0.0,False,False,False,False
0.07344632768361582,0.09665427509293681,0.14285714285714285,0.0,0.2222222222222222,1200,0.04426559356136821,0.631578947368421,1.0,0.0,True,False,False,False
0.03672316384180791,0.07063197026022305,0.14285714285714285,0.0,0.3333333333333333,489,0.008886653252850436,0.6257309941520468,1.0,0.0,True,False,False,False
0.08192090395480225,0.10780669144981413,0.14285714285714285,0.16666666666666666,0.1111111111111111,851,0.02414319248826291,0.8947368421052632,1.0,0.0,True,False,False,False
0.018361581920903956,0.05204460966542751,0.0,0.0,0.2222222222222222,666,0.015761234071093227,0.9122807017543859,1.0,0.0,False,False,False,False
0.10875706214689265,0.16171003717472118,0.2857142857142857,0.0,0.2222222222222222,2035,0.10462776659959759,0.49122807017543857,0.0,1.0,True,False,False,False
0.06073446327683616,0.09293680297397769,0.21428571428571427,0.0,0.3333333333333333,646,0.014922870556673374,0.6549707602339181,1.0,0.0,True,False,False,False
0.1497175141242938,0.18773234200743494,0.2857142857142857,0.16666666666666666,0.7777777777777778,813,0.022300469483568074,0.7660818713450293,1.0,0.0,False,False,True,False
0.014124293785310734,0.05390334572490706,0.07142857142857142,0.0,0.0,583,0.012407780013413815,0.7602339181286549,1.0,0.0,True,False,False,False
0.16101694915254236,0.1821561338289963,0.21428571428571427,0.16666666666666666,0.1111111111111111,816,0.022467974513749163,0.8245614035087719,1.0,0.0,True,False,False,False
0.06073446327683616,0.10594795539033457,0.14285714285714285,0.0,0.0,705,0.017429577464788733,0.672514619883041,1.0,0.0,True,False,False,False
0.11016949152542373,0.16356877323420074,0.07142857142857142,0.0,0.0,1187,0.04342723004694836,0.4327485380116959,1.0,0.0,True,False,False,False
0.09745762711864407,0.13197026022304834,0.14285714285714285,0.16666666666666666,0.3333333333333333,1382,0.056841046277665994,0.5263157894736842,1.0,0.0,True,False,False,False
0.15254237288135594,0.21561338289962825,0.14285714285714285,0.16666666666666666,0.0,1174,0.04257209926224011,0.9239766081871345,1.0,0.0,False,False,True,False
0.11016949152542373,0.16356877323420074,0.21428571428571427,0.16666666666666666,0.0,1067,0.035881958417169686,0.672514619883041,1.0,0.0,False,False,True,False
0.12429378531073447,0.14869888475836432,0.21428571428571427,0.16666666666666666,0.5555555555555556,1644,0.0761234071093226,0.7251461988304093,0.0,1.0,True,False,False,False
0.07627118644067797,0.12825278810408922,0.21428571428571427,0.0,0.4444444444444444,1197,0.04409792085848424,0.5263157894736842,1.0,0.0,True,False,False,False
0.03954802259887006,0.08178438661710037,0.14285714285714285,0.0,0.0,475,0.008383635144198525,0.4678362573099415,1.0,0.0,True,False,False,False
0.096045197740113,0.15427509293680297,0.14285714285714285,0.16666666666666666,0.5555555555555556,2245,0.12055667337357479,0.5263157894736842,1.0,0.0,True,False,False,False
0.031073446327683617,0.06691449814126393,0.07142857142857142,0.0,0.1111111111111111,740,0.018947015425888666,0.8596491228070176,0.0,1.0,True,False,False,False
0.08615819209039548,0.12267657992565056,0.14285714285714285,0.0,0.5555555555555556,1275,0.04929577464788732,0.7953216374269005,0.0,1.0,True,False,False,False
0.09463276836158192,0.13568773234200743,0.21428571428571427,0.16666666666666666,0.5555555555555556,1024,0.033366867873910126,0.8947368421052632,1.0,0.0,True,False,False,False
0.0423728813559322,0.07992565055762081,0.14285714285714285,0.0,0.1111111111111111,1174,0.0425888665325285,0.4093567251461988,1.0,0.0,True,False,False,False
0.2542372881355932,0.3215613382899628,0.5,0.16666666666666666,0.4444444444444444,2479,0.14470154258886653,0.5847953216374269,0.0,1.0,True,False,False,False
0.1059322033898305,0.15055762081784388,0.21428571428571427,0.16666666666666666,0.0,1100,0.037892186452045604,0.9941520467836257,1.0,0.0,True,False,False,False
0.08192090395480225,0.12639405204460966,0.21428571428571427,0.0,0.1111111111111111,744,0.019114688128772636,0.695906432748538,1.0,0.0,True,False,False,False
0.07909604519774012,0.12267657992565056,0.21428571428571427,0.16666666666666666,0.5555555555555556,884,0.02581321260898726,0.6666666666666666,1.0,0.0,False,False,True,False
0.1977401129943503,0.26765799256505574,0.2857142857142857,0.3333333333333333,0.4444444444444444,2384,0.1329644533869886,0.6432748538011696,0.0,1.0,True,False,False,False
0.05649717514124294,0.10594795539033457,0.21428571428571427,0.0,0.2222222222222222,625,0.014084507042253521,0.6842105263157895,1.0,0.0,True,False,False,False
0.046610169491525424,0.07992565055762081,0.07142857142857142,0.0,0.2222222222222222,973,0.03051643192488263,0.8771929824561403,1.0,0.0,True,False,False,False
0.10310734463276836,0.16356877323420074,0.21428571428571427,0.0,0.6666666666666666,985,0.03118712273641851,0.6666666666666666,0.0,1.0,True,False,False,False
0.19491525423728814,0.2137546468401487,0.21428571428571427,0.16666666666666666,0.3333333333333333,1316,0.05214621059691482,0.9707602339181286,0.0,1.0,True,False,False,False
0.0847457627118644,0.13568773234200743,0.14285714285714285,0.0,0.1111111111111111,1072,0.03621730382293763,0.9239766081871345,1.0,0.0,True,False,False,False
0.17796610169491525,0.24349442379182157,0.14285714285714285,0.16666666666666666,0.1111111111111111,452,0.22032193158953722,0.49707602339181284,0.0,1.0,True,False,False,False
0.12994350282485875,0.20074349442379183,0.21428571428571427,0.3333333333333333,0.2222222222222222,884,0.025821596244131457,0.7953216374269005,1.0,0.0,True,False,False,False
0.1384180790960452,0.20074349442379183,0.2857142857142857,0.0,0.3333333333333333,1323,0.052649228705566736,0.5672514619883041,1.0,0.0,True,False,False,False
0.2655367231638418,0.34386617100371747,0.35714285714285715,0.3333333333333333,0.6666666666666666,2315,0.12642521797451375,0.7894736842105263,0.0,1.0,True,False,False,False
0.0692090395480226,0.1171003717472119,0.07142857142857142,0.0,0.4444444444444444,1174,0.0425888665325285,0.29239766081871343,1.0,0.0,True,False,False,False
0.096045197740113,0.1449814126394052,0.21428571428571427,0.16666666666666666,0.1111111111111111,1346,0.05432595573440644,0.7953216374269005,1.0,0.0,True,False,False,False
0.0480225988700565,0.09479553903345725,0.21428571428571427,0.0,0.2222222222222222,847,0.02397719651240778,0.6432748538011696,1.0,0.0,True,False,False,False
0.1327683615819209,0.18401486988847585,0.21428571428571427,0.16666666666666666,0.6666666666666666,1839,0.0903755868544601,0.4678362573099415,0.0,1.0,False,False,False,True
0.15112994350282485,0.19516728624535315,0.21428571428571427,0.16666666666666666,0.6666666666666666,1701,0.08031522468142187,0.7076023391812866,0.0,1.0,True,False,False,False
0.15677966101694915,0.1579925650557621,0.21428571428571427,0.16666666666666666,0.2222222222222222,1135,0.04007377598926895,0.8070175438596491,1.0,0.0,True,False,False,False
0.0423728813559322,0.08736059479553904,0.14285714285714285,0.0,0.3333333333333333,656,0.0153420523138833,0.6432748538011696,1.0,0.0,True,False,False,False
0.0903954802259887,0.1412639405204461,0.21428571428571427,0.0,0.3333333333333333,766,0.02012072434607646,0.7660818713450293,1.0,0.0,True,False,False,False
0.1426553672316384,0.20074349442379183,0.2857142857142857,0.16666666666666666,0.2222222222222222,1712,0.08115358819584172,0.7309941520467836,1.0,0.0,True,False,False,False
0.09322033898305085,0.1449814126394052,0.21428571428571427,0.0,0.4444444444444444,773,0.0204560697518444,0.6432748538011696,1.0,0.0,True,False,False,False
0.08050847457627118,0.13197026022304834,0.21428571428571427,0.0,0.1111111111111111,773,0.0204560697518444,0.6140350877192983,1.0,0.0,True,False,False,False
0.062146892655367235,0.10780669144981413,0.14285714285714285,0.0,0.2222222222222222,798,0.021613011401743796,0.6783625730994152,1.0,0.0,True,False,False,False
0.12429378531073447,0.1821561338289963,0.2857142857142857,0.16666666666666666,0.1111111111111111,1576,0.07109322602280349,0.5847953216374269,0.0,1.0,True,False,False,False
0.11299435028248588,0.14869888475836432,0.14285714285714285,0.16666666666666666,0.1111111111111111,1187,0.04342723004694836,0.7368421052631579,1.0,0.0,True,False,False,False
0.096045197740113,0.137546468401487,0.14285714285714285,0.0,0.0,954,0.029510395707578806,0.8888888888888888,1.0,0.0,True,False,False,False
0.05367231638418079,0.08550185873605948,0.14285714285714285,0.0,0.2222222222222222,740,0.018947015425888666,0.9298245614035088,0.0,1.0,True,False,False,False
0.0,0.031598513011152414,0.07142857142857142,0.0,0.3333333333333333,881,0.025653923541247486,0.5263157894736842,1.0,0.0,True,False,False,False
0.06779661016949153,0.1171003717472119,0.14285714285714285,0.0,0.1111111111111111,561,0.011569416498993963,0.8947368421052632,1.0,0.0,True,False,False,False
0.134180790960452,0.20074349442379183,0.2857142857142857,0.16666666666666666,0.7777777777777778,1892,0.09423205902079142,0.45614035087719296,0.0,1.0,True,False,False,False
0.06073446327683616,0.10408921933085502,0.14285714285714285,0.0,0.1111111111111111,646,0.014922870556673374,0.6842105263157895,1.0,0.0,True,False,False,False
0.06779661016949153,0.10780669144981413,0.14285714285714285,0.0,0.0,579,0.012240107310529845,0.6783625730994152,1.0,0.0,True,False,False,False
0.05367231638418079,0.09851301115241635,0.14285714285714285,0.0,0.2222222222222222,709,0.017588866532528506,0.7894736842105263,1.0,0.0,True,False,False,False
0.08615819209039548,0.13940520446096655,0.14285714285714285,0.0,0.1111111111111111,1508,0.06606304493628437,0.5906432748538012,1.0,0.0,True,False,False,False
0.05367231638418079,0.08921933085501858,0.14285714285714285,0.0,0.2222222222222222,738,0.01886317907444668,0.9473684210526315,1.0,0.0,True,False,False,False
0.0903954802259887,0.1449814126394052,0.21428571428571427,0.0,0.4444444444444444,780,0.02079141515761234,0.6666666666666666,1.0,0.0,True,False,False,False
0.1327683615819209,0.16171003717472118,0.21428571428571427,0.16666666666666666,0.4444444444444444,1816,0.08869885982562038,0.9532163742690059,1.0,0.0,True,False,False,False
0.02401129943502825,0.05762081784386617,0.07142857142857142,0.0,0.3333333333333333,791,0.02129443326626425,0.9239766081871345,1.0,0.0,True,False,False,False
0.059322033898305086,0.10408921933085502,0.14285714285714285,0.0,0.0,623,0.014000670690811536,0.38011695906432746,1.0,0.0,False,False,True,False
0.2019774011299435,0.28810408921933084,0.35714285714285715,0.3333333333333333,0.5555555555555556,2103,0.1096579476861167,0.6900584795321637,0.0,1.0,True,False,False,False
0.07203389830508475,0.12639405204460966,0.21428571428571427,0.0,0.2222222222222222,744,0.019114688128772636,0.6783625730994152,1.0,0.0,True,False,False,False
0.1483050847457627,0.16171003717472118,0.21428571428571427,0.16666666666666666,0.4444444444444444,1187,0.04342723004694836,0.8888888888888888,1.0,0.0,True,False,False,False
