sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,built_year,has_individual_heating,has_central_heating,house_type_HouseType 1: Pisos,house_type_HouseType 2: Casa o chalet,house_type_HouseType 4: Dúplex,house_type_HouseType 5: Áticos
-0.9774011299435028,-0.9144981412639406,-1.0,-1.0,-0.33333333333333337,1067,-0.9282360831656606,-0.543859649122807,1.0,0.0,False,False,False,False
-0.923728813559322,-0.8921933085501859,-0.8571428571428572,-1.0,-0.5555555555555556,1213,-0.9097920858484239,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.8502824858757062,-0.8029739776951673,-0.7142857142857143,-1.0,-0.7777777777777778,816,-0.9550637156270959,0.8362573099415205,1.0,0.0,True,False,False,False
-0.7796610169491526,-0.6505576208178439,-0.7142857142857143,-0.6666666666666667,-0.7777777777777778,1439,-0.8779342723004695,0.8128654970760234,1.0,0.0,True,False,False,False
-0.8305084745762712,-0.724907063197026,-0.5714285714285714,-1.0,-1.0,798,-0.9567404426559356,0.5438596491228069,1.0,0.0,True,False,False,False
-0.8898305084745762,-0.8029739776951673,-0.5714285714285714,-1.0,-0.5555555555555556,666,-0.9684775318578136,0.2865497076023391,1.0,0.0,True,False,False,False
-0.7344632768361582,-0.5947955390334573,-0.5714285714285714,-0.6666666666666667,0.33333333333333326,1839,-0.8192488262910798,-0.06432748538011701,0.0,1.0,False,False,False,True
-0.7853107344632768,-0.724907063197026,-0.5714285714285714,-0.6666666666666667,-0.11111111111111116,901,-0.9466800804828974,0.6257309941520468,1.0,0.0,True,False,False,False
-0.827683615819209,-0.7509293680297398,-0.7142857142857143,-1.0,-0.11111111111111116,1485,-0.8712273641851107,0.7426900584795322,1.0,0.0,True,False,False,False
-0.4971751412429378,-0.5613382899628252,-0.4285714285714286,-0.6666666666666667,-1.0,1473,-0.8729376257545272,0.567251461988304,1.0,0.0,True,False,False,False
-0.6779661016949152,-0.6654275092936803,-0.5714285714285714,-0.6666666666666667,0.11111111111111116,1009,-0.9349429912810194,0.7426900584795322,1.0,0.0,False,False,False,True
-0.9209039548022598,-0.8550185873605948,-0.8571428571428572,-1.0,-1.0,976,-0.9386317907444668,0.06432748538011701,1.0,0.0,True,False,False,False
-0.7796610169491526,-0.6728624535315986,-0.4285714285714286,-0.6666666666666667,-0.7777777777777778,1542,-0.8628437290409121,0.3801169590643274,0.0,1.0,True,False,False,False
-0.6836158192090396,-0.5241635687732342,-0.4285714285714286,-0.6666666666666667,0.7777777777777777,1553,-0.8611670020120724,0.7894736842105263,1.0,0.0,True,False,False,False
-0.8050847457627118,-0.7211895910780669,-0.7142857142857143,-0.6666666666666667,0.11111111111111116,1004,-0.9355439302481556,0.9883040935672514,1.0,0.0,True,False,False,False
-0.8587570621468926,-0.758364312267658,-0.5714285714285714,-1.0,-0.33333333333333337,901,-0.9466800804828974,0.42690058479532156,1.0,0.0,True,False,False,False
-0.8531073446327684,-0.7769516728624535,-0.5714285714285714,-1.0,-1.0,566,-0.9765258215962441,0.3450292397660819,1.0,0.0,True,False,False,False
-0.9209039548022598,-0.8475836431226766,-0.7142857142857143,-1.0,-0.33333333333333337,1122,-0.9215291750503019,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.8898305084745762,-0.7843866171003717,-0.7142857142857143,-1.0,-0.33333333333333337,1187,-0.9131455399061033,0.6842105263157894,1.0,0.0,False,False,False,True
-0.06779661016949157,0.03345724907063197,-0.2857142857142857,0.33333333333333326,0.7777777777777777,-101863,-0.1770623742454729,0.20467836257309946,0.0,1.0,True,False,False,False
-0.5903954802259888,-0.44981412639405205,-0.4285714285714286,0.0,-0.33333333333333337,2211,-0.7642521797451375,0.695906432748538,1.0,0.0,False,False,True,False
-0.7937853107344632,-0.6728624535315986,-0.5714285714285714,-1.0,-1.0,913,-0.9453386988598256,0.35672514619883033,1.0,0.0,True,False,False,False
-0.728813559322034,-0.6988847583643123,-0.5714285714285714,-0.6666666666666667,0.33333333333333326,2457,-0.6599597585513078,0.9649122807017543,1.0,0.0,False,False,False,True
-0.9124293785310734,-0.8884758364312267,-0.8571428571428572,-1.0,-1.0,878,-0.9490274983232729,0.9883040935672514,1.0,0.0,True,False,False,False
-0.5028248587570621,-0.5947955390334573,-0.4285714285714286,-0.6666666666666667,0.33333333333333326,1536,-0.5928906773977196,0.3801169590643274,1.0,0.0,False,False,False,True
-0.5649717514124294,-0.46468401486988853,-0.4285714285714286,-0.6666666666666667,-0.11111111111111116,1237,-0.9064721663313212,0.5204678362573099,0.0,1.0,True,False,False,False
-0.8220338983050848,-0.7620817843866171,-0.5714285714285714,-1.0,-0.7777777777777778,816,-0.9550637156270959,0.6608187134502923,1.0,0.0,True,False,False,False
-0.768361581920904,-0.6877323420074349,-0.4285714285714286,-0.6666666666666667,-0.7777777777777778,1135,-0.9198859825620389,0.45029239766081863,0.0,1.0,True,False,False,False
-0.2005649717514124,-0.11524163568773238,-0.5714285714285714,-0.33333333333333337,-1.0,-104074,-0.17370892018779338,0.8596491228070176,1.0,0.0,False,False,True,False
-0.8220338983050848,-0.7286245353159851,-0.8571428571428572,-1.0,0.33333333333333326,1897,-0.8108651911468813,0.35672514619883033,0.0,1.0,True,False,False,False
-0.9774011299435028,-0.9107806691449815,-1.0,-1.0,-0.7777777777777778,686,-0.9668008048289738,0.4736842105263157,0.0,1.0,False,False,False,False
-0.8813559322033898,-0.7843866171003717,-0.5714285714285714,-1.0,-0.5555555555555556,915,-0.9451710261569417,0.3450292397660819,1.0,0.0,True,False,False,False
-0.4971751412429378,-0.3382899628252788,-0.4285714285714286,-0.33333333333333337,-0.11111111111111116,2470,-0.7136150234741784,0.32163742690058483,0.0,1.0,True,False,False,False
-0.844632768361582,-0.7397769516728625,-0.7142857142857143,-1.0,-0.5555555555555556,1485,-0.8712273641851107,0.3450292397660819,0.0,1.0,True,False,False,False
-0.7372881355932204,-0.6282527881040892,-0.5714285714285714,-1.0,0.11111111111111116,1038,-0.93158953722334,0.22807017543859653,1.0,0.0,True,False,False,False
-0.9463276836158192,-0.862453531598513,-0.7142857142857143,-1.0,-1.0,780,-0.9584171696847753,-0.06432748538011701,1.0,0.0,True,False,False,False
-0.9971751412429378,-0.9368029739776952,-1.0,-1.0,-0.5555555555555556,732,-0.9627766599597586,0.8362573099415205,1.0,0.0,False,False,False,False
0.05649717514124286,0.2973977695167287,-0.5714285714285714,-0.33333333333333337,-0.7777777777777778,-11444,-0.4252179745137492,-0.26315789473684215,0.0,1.0,True,False,False,False
-0.9209039548022598,-0.8550185873605948,-0.8571428571428572,-1.0,-1.0,1021,-0.9336016096579477,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.692090395480226,-0.6022304832713754,-0.4285714285714286,-0.6666666666666667,-0.7777777777777778,1644,-0.8477531857813548,0.672514619883041,1.0,0.0,True,False,False,False
-0.8135593220338984,-0.7100371747211895,-0.7142857142857143,-1.0,0.5555555555555556,1587,-0.8561368209255533,-0.5087719298245614,0.0,1.0,True,False,False,False
-0.9067796610169492,-0.828996282527881,-1.0,-1.0,-0.5555555555555556,1122,-0.9215291750503019,0.8479532163742689,1.0,0.0,False,False,False,False
-0.8926553672316384,-0.7992565055762082,-0.8571428571428572,-1.0,-0.5555555555555556,862,-0.9505365526492286,0.8362573099415205,1.0,0.0,True,False,False,False
-0.8813559322033898,-0.8178438661710037,-0.7142857142857143,-1.0,-1.0,744,-0.9617706237424547,0.3450292397660819,1.0,0.0,True,False,False,False
-0.307909604519774,-0.15241635687732347,-0.1428571428571429,-0.33333333333333337,-0.7777777777777778,2514,-0.6934942991281019,0.29824561403508776,0.0,1.0,True,False,False,False
-0.8813559322033898,-0.8029739776951673,-0.8571428571428572,-1.0,-0.11111111111111116,1275,-0.9014084507042254,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.8587570621468926,-0.7620817843866171,-0.5714285714285714,-1.0,-0.5555555555555556,1225,-0.9081153588195842,0.4035087719298245,1.0,0.0,True,False,False,False
-0.864406779661017,-0.7843866171003717,-0.7142857142857143,-0.6666666666666667,-0.5555555555555556,1428,-0.8796109993293092,0.3450292397660819,1.0,0.0,True,False,False,False
-0.7372881355932204,-0.6579925650557621,-0.5714285714285714,-0.6666666666666667,0.5555555555555556,1920,-0.8075117370892019,0.22807017543859653,0.0,1.0,True,False,False,False
-0.8700564971751412,-0.7695167286245354,-0.5714285714285714,-1.0,-0.7777777777777778,508,-0.9808853118712274,0.3450292397660819,1.0,0.0,True,False,False,False
-0.9209039548022598,-0.8401486988847584,-1.0,-1.0,-0.7777777777777778,705,-0.9651240778001341,0.8479532163742689,1.0,0.0,False,False,False,False
-0.8333333333333334,-0.724907063197026,-0.7142857142857143,-1.0,0.11111111111111116,758,-0.960429242119383,0.3450292397660819,1.0,0.0,True,False,False,False
-0.8813559322033898,-0.8178438661710037,-0.5714285714285714,-1.0,-0.33333333333333337,638,-0.9708239436619718,0.29824561403508776,1.0,0.0,False,False,True,False
-0.615819209039548,-0.6171003717472119,-0.4285714285714286,-0.6666666666666667,-0.5555555555555556,2035,-0.7907444668008048,0.5204678362573099,1.0,0.0,True,False,False,False
-0.4689265536723164,-0.44609665427509293,-0.5714285714285714,-0.33333333333333337,-0.5555555555555556,-5161,-0.4758551307847082,0.16959064327485374,0.0,1.0,True,False,False,False
-0.33615819209039544,-0.28624535315985133,-0.4285714285714286,-0.33333333333333337,0.11111111111111116,2512,-0.6784037558685446,-0.18128654970760238,1.0,0.0,False,False,False,True
-0.612994350282486,-0.5836431226765799,-0.2857142857142857,0.33333333333333326,-0.5555555555555556,2510,-0.6968477531857813,-0.01754385964912286,0.0,1.0,True,False,False,False
-0.8050847457627118,-0.6951672862453532,-0.5714285714285714,-1.0,-0.33333333333333337,1542,-0.8628437290409121,0.16959064327485374,0.0,1.0,True,False,False,False
-0.9209039548022598,-0.8327137546468402,-0.7142857142857143,-1.0,-1.0,702,-0.9654594232059021,0.3801169590643274,1.0,0.0,True,False,False,False
-0.7005649717514124,-0.5650557620817844,-0.5714285714285714,-0.6666666666666667,0.11111111111111116,1370,-0.8879946344735077,0.5087719298245614,1.0,0.0,True,False,False,False
-0.8361581920903955,-0.7472118959107807,-0.5714285714285714,-1.0,-0.33333333333333337,1664,-0.8447350771294433,0.22807017543859653,0.0,1.0,True,False,False,False
-0.8418079096045198,-0.7546468401486989,-0.4285714285714286,-1.0,-0.11111111111111116,762,-0.960093896713615,0.3801169590643274,1.0,0.0,True,False,False,False
-0.8785310734463276,-0.7843866171003717,-0.7142857142857143,-1.0,-0.11111111111111116,1335,-0.8930248155600269,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.364406779661017,-0.40892193308550184,-0.5714285714285714,-0.33333333333333337,-0.33333333333333337,-8846,-0.4436619718309859,0.4035087719298245,1.0,0.0,False,False,True,False
-0.827683615819209,-0.7174721189591078,-0.5714285714285714,-1.0,-0.7777777777777778,840,-0.9527162977867203,0.4736842105263157,1.0,0.0,True,False,False,False
-0.9011299435028248,-0.8215613382899628,-0.5714285714285714,-1.0,-0.33333333333333337,561,-0.9768611670020121,0.29824561403508776,1.0,0.0,True,False,False,False
-0.7740112994350282,-0.6654275092936803,-0.5714285714285714,-0.6666666666666667,0.33333333333333326,1346,-0.8913480885311871,0.7543859649122806,1.0,0.0,True,False,False,False
-0.731638418079096,-0.6728624535315986,-0.4285714285714286,-0.6666666666666667,-1.0,1485,-0.8712273641851107,0.7192982456140351,1.0,0.0,True,False,False,False
-0.7655367231638418,-0.6728624535315986,-0.4285714285714286,-0.6666666666666667,-0.5555555555555556,1770,-0.829309188464118,0.05263157894736836,1.0,0.0,True,False,False,False
-0.768361581920904,-0.654275092936803,-0.4285714285714286,-0.6666666666666667,-0.5555555555555556,1496,-0.8695506371562709,0.2865497076023391,0.0,1.0,True,False,False,False
-0.6864406779661016,-0.654275092936803,-0.8571428571428572,-0.6666666666666667,-0.7777777777777778,1576,-0.857813547954393,0.48538011695906436,0.0,1.0,True,False,False,False
-0.9067796610169492,-0.8401486988847584,-0.8571428571428572,-1.0,-0.11111111111111116,1262,-0.9030851777330651,0.8479532163742689,0.0,1.0,True,False,False,False
-0.847457627118644,-0.7509293680297398,-0.5714285714285714,-1.0,-0.7777777777777778,816,-0.9550637156270959,0.3450292397660819,1.0,0.0,True,False,False,False
-0.8926553672316384,-0.8401486988847584,-1.0,-1.0,-0.5555555555555556,662,-0.9688128772635815,0.8362573099415205,1.0,0.0,False,False,False,False
-0.8531073446327684,-0.8066914498141264,-0.7142857142857143,-1.0,-0.5555555555555556,1200,-0.9114688128772636,0.26315789473684204,1.0,0.0,True,False,False,False
-0.9265536723163842,-0.8587360594795539,-0.7142857142857143,-1.0,-0.33333333333333337,489,-0.9822266934942991,0.2514619883040936,1.0,0.0,True,False,False,False
-0.8361581920903955,-0.7843866171003717,-0.7142857142857143,-0.6666666666666667,-0.7777777777777778,851,-0.9517136150234742,0.7894736842105263,1.0,0.0,True,False,False,False
-0.963276836158192,-0.895910780669145,-1.0,-1.0,-0.5555555555555556,666,-0.9684775318578136,0.8245614035087718,1.0,0.0,False,False,False,False
-0.7824858757062148,-0.6765799256505576,-0.4285714285714286,-1.0,-0.5555555555555556,2035,-0.7907444668008048,-0.01754385964912286,0.0,1.0,True,False,False,False
-0.8785310734463276,-0.8141263940520447,-0.5714285714285714,-1.0,-0.33333333333333337,646,-0.9701542588866533,0.3099415204678362,1.0,0.0,True,False,False,False
-0.7005649717514124,-0.6245353159851301,-0.4285714285714286,-0.6666666666666667,0.5555555555555556,813,-0.9553990610328639,0.5321637426900585,1.0,0.0,False,False,True,False
-0.9717514124293786,-0.8921933085501859,-0.8571428571428572,-1.0,-1.0,583,-0.9751844399731724,0.5204678362573099,1.0,0.0,True,False,False,False
-0.6779661016949152,-0.6356877323420074,-0.5714285714285714,-0.6666666666666667,-0.7777777777777778,816,-0.9550640509725017,0.6491228070175439,1.0,0.0,True,False,False,False
-0.8785310734463276,-0.7881040892193308,-0.7142857142857143,-1.0,-1.0,705,-0.9651408450704225,0.3450292397660819,1.0,0.0,True,False,False,False
-0.7796610169491526,-0.6728624535315986,-0.8571428571428572,-1.0,-1.0,1187,-0.9131455399061033,-0.13450292397660824,1.0,0.0,True,False,False,False
-0.8050847457627118,-0.7360594795539033,-0.7142857142857143,-0.6666666666666667,-0.33333333333333337,1382,-0.886317907444668,0.05263157894736836,1.0,0.0,True,False,False,False
-0.6949152542372881,-0.5687732342007434,-0.7142857142857143,-0.6666666666666667,-1.0,1174,-0.9148558014755198,0.8479532163742689,1.0,0.0,False,False,True,False
-0.7796610169491526,-0.6728624535315986,-0.5714285714285714,-0.6666666666666667,-1.0,1067,-0.9282360831656606,0.3450292397660819,1.0,0.0,False,False,True,False
-0.751412429378531,-0.7026022304832713,-0.5714285714285714,-0.6666666666666667,0.11111111111111116,1644,-0.8477531857813548,0.45029239766081863,0.0,1.0,True,False,False,False
-0.847457627118644,-0.7434944237918215,-0.5714285714285714,-1.0,-0.11111111111111116,1197,-0.9118041582830315,0.05263157894736836,1.0,0.0,True,False,False,False
-0.9209039548022598,-0.8364312267657993,-0.7142857142857143,-1.0,-1.0,475,-0.9832327297116029,-0.06432748538011701,1.0,0.0,True,False,False,False
-0.807909604519774,-0.6914498141263941,-0.7142857142857143,-0.6666666666666667,0.11111111111111116,2245,-0.7588866532528504,0.05263157894736836,1.0,0.0,True,False,False,False
-0.9378531073446328,-0.8661710037174721,-0.8571428571428572,-1.0,-0.7777777777777778,740,-0.9621059691482227,0.7192982456140351,0.0,1.0,True,False,False,False
-0.827683615819209,-0.7546468401486989,-0.7142857142857143,-1.0,0.11111111111111116,1275,-0.9014084507042254,0.5906432748538011,0.0,1.0,True,False,False,False
-0.8107344632768362,-0.7286245353159851,-0.5714285714285714,-0.6666666666666667,0.11111111111111116,1024,-0.9332662642521797,0.7894736842105263,1.0,0.0,True,False,False,False
-0.9152542372881356,-0.8401486988847584,-0.7142857142857143,-1.0,-0.7777777777777778,1174,-0.914822266934943,-0.18128654970760238,1.0,0.0,True,False,False,False
-0.4915254237288136,-0.3568773234200744,0.0,-0.6666666666666667,-0.11111111111111116,2479,-0.710596914822267,0.16959064327485374,0.0,1.0,True,False,False,False
-0.788135593220339,-0.6988847583643123,-0.5714285714285714,-0.6666666666666667,-1.0,1100,-0.9242156270959088,0.9883040935672514,1.0,0.0,True,False,False,False
-0.8361581920903955,-0.7472118959107807,-0.5714285714285714,-1.0,-0.7777777777777778,744,-0.9617706237424547,0.39181286549707606,1.0,0.0,True,False,False,False
-0.8418079096045198,-0.7546468401486989,-0.5714285714285714,-0.6666666666666667,0.11111111111111116,884,-0.9483735747820254,0.33333333333333326,1.0,0.0,False,False,True,False
-0.6045197740112994,-0.46468401486988853,-0.4285714285714286,-0.33333333333333337,-0.11111111111111116,2384,-0.7340710932260228,0.2865497076023391,0.0,1.0,True,False,False,False
-0.8870056497175142,-0.7881040892193308,-0.5714285714285714,-1.0,-0.5555555555555556,625,-0.971830985915493,0.368421052631579,1.0,0.0,True,False,False,False
-0.9067796610169492,-0.8401486988847584,-0.8571428571428572,-1.0,-0.5555555555555556,973,-0.9389671361502347,0.7543859649122806,1.0,0.0,True,False,False,False
-0.7937853107344632,-0.6728624535315986,-0.5714285714285714,-1.0,0.33333333333333326,985,-0.937625754527163,0.33333333333333326,0.0,1.0,True,False,False,False
-0.6101694915254237,-0.5724907063197027,-0.5714285714285714,-0.6666666666666667,-0.33333333333333337,1316,-0.8957075788061704,0.9415204678362572,0.0,1.0,True,False,False,False
-0.8305084745762712,-0.7286245353159851,-0.7142857142857143,-1.0,-0.7777777777777778,1072,-0.9275653923541247,0.8479532163742689,1.0,0.0,True,False,False,False
-0.6440677966101696,-0.5130111524163569,-0.7142857142857143,-0.6666666666666667,-0.7777777777777778,452,-0.5593561368209256,-0.005847953216374324,0.0,1.0,True,False,False,False
-0.7401129943502824,-0.5985130111524164,-0.5714285714285714,-0.33333333333333337,-0.5555555555555556,884,-0.9483568075117371,0.5906432748538011,1.0,0.0,True,False,False,False
-0.7231638418079096,-0.5985130111524164,-0.4285714285714286,-1.0,-0.33333333333333337,1323,-0.8947015425888665,0.13450292397660824,1.0,0.0,True,False,False,False
-0.4689265536723164,-0.31226765799256506,-0.2857142857142857,-0.33333333333333337,0.33333333333333326,2315,-0.7471495640509724,0.5789473684210527,0.0,1.0,True,False,False,False
-0.8615819209039548,-0.7657992565055762,-0.8571428571428572,-1.0,-0.11111111111111116,1174,-0.914822266934943,-0.41520467836257313,1.0,0.0,True,False,False,False
-0.807909604519774,-0.7100371747211895,-0.5714285714285714,-0.6666666666666667,-0.7777777777777778,1346,-0.8913480885311871,0.5906432748538011,1.0,0.0,True,False,False,False
-0.903954802259887,-0.8104089219330854,-0.5714285714285714,-1.0,-0.5555555555555556,847,-0.9520456069751845,0.2865497076023391,1.0,0.0,True,False,False,False
-0.7344632768361582,-0.6319702602230484,-0.5714285714285714,-0.6666666666666667,0.33333333333333326,1839,-0.8192488262910798,-0.06432748538011701,0.0,1.0,False,False,False,True
-0.6977401129943503,-0.6096654275092936,-0.5714285714285714,-0.6666666666666667,0.33333333333333326,1701,-0.8393695506371562,0.41520467836257313,0.0,1.0,True,False,False,False
-0.6864406779661016,-0.6840148698884758,-0.5714285714285714,-0.6666666666666667,-0.5555555555555556,1135,-0.919852448021462,0.6140350877192982,1.0,0.0,True,False,False,False
-0.9152542372881356,-0.8252788104089219,-0.7142857142857143,-1.0,-0.33333333333333337,656,-0.9693158953722334,0.2865497076023391,1.0,0.0,True,False,False,False
-0.8192090395480226,-0.7174721189591078,-0.5714285714285714,-1.0,-0.33333333333333337,766,-0.959758551307847,0.5321637426900585,1.0,0.0,True,False,False,False
-0.7146892655367232,-0.5985130111524164,-0.4285714285714286,-0.6666666666666667,-0.5555555555555556,1712,-0.8376928236083165,0.4619883040935673,1.0,0.0,True,False,False,False
-0.8135593220338984,-0.7100371747211895,-0.5714285714285714,-1.0,-0.11111111111111116,773,-0.9590878604963112,0.2865497076023391,1.0,0.0,True,False,False,False
-0.8389830508474576,-0.7360594795539033,-0.5714285714285714,-1.0,-0.7777777777777778,773,-0.9590878604963112,0.22807017543859653,1.0,0.0,True,False,False,False
-0.8757062146892656,-0.7843866171003717,-0.7142857142857143,-1.0,-0.5555555555555556,798,-0.9567739771965124,0.35672514619883033,1.0,0.0,True,False,False,False
-0.751412429378531,-0.6356877323420074,-0.4285714285714286,-0.6666666666666667,-0.7777777777777778,1576,-0.857813547954393,0.16959064327485374,0.0,1.0,True,False,False,False
-0.7740112994350282,-0.7026022304832713,-0.7142857142857143,-0.6666666666666667,-0.7777777777777778,1187,-0.9131455399061033,0.4736842105263157,1.0,0.0,True,False,False,False
-0.807909604519774,-0.724907063197026,-0.7142857142857143,-1.0,-1.0,954,-0.9409792085848424,0.7777777777777777,1.0,0.0,True,False,False,False
-0.8926553672316384,-0.828996282527881,-0.7142857142857143,-1.0,-0.5555555555555556,740,-0.9621059691482227,0.8596491228070176,0.0,1.0,True,False,False,False
-1.0,-0.9368029739776952,-0.8571428571428572,-1.0,-0.33333333333333337,881,-0.948692152917505,0.05263157894736836,1.0,0.0,True,False,False,False
